env,model,fold,auroc,auprc,logloss,brier,ece
synthetic,ET,24,0.9996428571428572,0.9999746707193515,0.01581828976673942,0.0040956725956310044,0.012552285389194633
synthetic,ET,25,0.9998126990073049,0.9999873804295702,0.026165820252415355,0.00771128085538393,0.016519468124556905
synthetic,ET,26,1.0,1.0,0.013617100115171338,0.0028788098907254786,0.011514077979228864
synthetic,ET,27,0.9996428571428572,0.9999746707193515,0.021540835048011714,0.005924388305605525,0.013443984001557205
synthetic,ET,28,1.0,1.0,0.009373730588197647,0.001433666549486847,0.00845154812117311
synthetic,ET,29,0.9985714285714286,0.9998989405717379,0.030743212739892212,0.008554070368485461,0.016432727104448406
synthetic,ET,30,0.9998126990073049,0.9999873804295702,0.024382701777840552,0.0068324990167857235,0.018449135546446043
synthetic,ET,31,1.0,1.0,0.01454433082621606,0.0027569436611447388,0.012703096340032855
synthetic,ET,32,0.9991071428571429,0.9999367209127279,0.02583870931237592,0.0076146554649353364,0.013862104660830488
synthetic,ET,33,1.0,1.0,0.01516833825703369,0.0024411765623425265,0.013584968814846258
synthetic,ET,34,0.9989285714285714,0.9999241464121924,0.020260154033416515,0.005637296645067379,0.013089816615889475
synthetic,ET,35,0.9998126990073049,0.9999873804295702,0.01813333226650002,0.004181108413927777,0.012524053705131799
synthetic,ET,36,1.0,1.0,0.01420112462614289,0.002873831357532632,0.0122471499213385
synthetic,ET,37,0.9992857142857143,0.9999492512989143,0.0178187655109793,0.0043308722287853365,0.007797656621302517
synthetic,ET,38,0.9998214285714285,0.9999872902897814,0.022577952317227538,0.006657277724911156,0.013959993135137575
synthetic,ET,39,0.9994642857142857,0.9999619156173107,0.027804140315177066,0.007678703884372104,0.020484677436380324
synthetic,ET,40,0.9996253980146095,0.999974715949637,0.023861038907714845,0.0062087874071093205,0.017685944434457805
synthetic,ET,41,1.0,1.0,0.018049838537169283,0.004331545275176664,0.014714267355731163
synthetic,ET,42,0.9994642857142857,0.9999619156173107,0.018856363852289375,0.004652241341472334,0.012796845314692662
synthetic,ET,43,0.9998214285714285,0.9999872902897814,0.01761395294908355,0.004032372054283519,0.012262532578293163
synthetic,ET,44,1.0,1.0,0.012577764391784419,0.0024435634590520873,0.010918345135317295
synthetic,ET,45,0.9998126990073049,0.9999873804295702,0.015457149632048839,0.00295010692779507,0.01333098359494993
synthetic,ET,46,0.9991071428571429,0.9999365844118718,0.031095955074773893,0.00920995448467994,0.019842028646728817
synthetic,ET,47,0.9994642857142857,0.9999621403331651,0.02425201638414175,0.007175765845979097,0.014758033014723036
synthetic,ET,48,0.9996428571428572,0.9999746707193515,0.015723133610749417,0.004019646842257649,0.012576383074315637
synthetic,ET,49,1.0,1.0,0.011853430133378019,0.002170933719506936,0.010204018080235905
synthetic,HGB,0,1.0,1.0,0.008913658447601724,0.0008095398224866508,0.008438201986938412
synthetic,HGB,1,1.0,1.0,0.004988877285491361,9.679841400666747e-05,0.0049391191629425315
synthetic,HGB,2,0.9998214285714285,0.9999872902897814,0.014064676323020477,0.0030043050135749984,0.007788380618205466
synthetic,HGB,3,1.0,1.0,0.004918481613010605,8.138680463498318e-05,0.004876902328390191
synthetic,HGB,4,1.0,1.0,0.00853814607778873,0.0014072750728100862,0.007309348657136688
synthetic,HGB,5,1.0,1.0,0.007942723431235225,0.0007996129747284444,0.007429728495222585
synthetic,HGB,6,1.0,1.0,0.006097754364194065,0.00018597659119371052,0.006000787634867984
synthetic,HGB,7,1.0,1.0,0.006279498870722977,0.00038674258924971345,0.006046188818745067
synthetic,HGB,8,0.9998214285714285,0.9999872902897814,0.014832048710888206,0.0032909338611720983,0.008832084198349226
synthetic,HGB,9,1.0,1.0,0.00728199261906631,0.0006950429922857691,0.006824747226512664
synthetic,HGB,10,1.0,1.0,0.01442017562720929,0.0034816988050529107,0.009283807816427639
synthetic,HGB,11,1.0,1.0,0.012200386800233795,0.0026346427090221027,0.009384166380502233
synthetic,HGB,12,1.0,1.0,0.007255067075764403,0.0005886864683944,0.006885933874312364
synthetic,HGB,13,1.0,1.0,0.005513307081440558,0.0001141256240141918,0.005454530094265585
synthetic,HGB,14,1.0,1.0,0.013690646777123424,0.002977273610146784,0.007838646383861664
synthetic,HGB,15,1.0,1.0,0.00513250761653879,8.975995307905575e-05,0.005086495459511599
synthetic,HGB,16,1.0,1.0,0.016863894279935766,0.00459185217670514,0.012826726619752777
synthetic,HGB,17,0.999642857142857,0.9999745351877406,0.01629159501655552,0.0035477208004702043,0.009751708610118148
synthetic,HGB,18,1.0,1.0,0.005480765713824297,0.00012185412222003818,0.0054178492389052235
synthetic,HGB,19,1.0,1.0,0.00786378078172746,0.0005687717069502271,0.007531896366820598
synthetic,HGB,20,1.0,1.0,0.006947504357268447,0.0004098555793446778,0.006705041746778232
synthetic,HGB,21,1.0,1.0,0.00714518517337477,0.0006596907084003838,0.006709841061224424
synthetic,HGB,22,1.0,1.0,0.005294446180437721,0.00011195213031269247,0.005236934918731574
synthetic,HGB,23,0.999642857142857,0.9999745351877406,0.021306533357934684,0.005333611174736108,0.014645521062604819
synthetic,HGB,24,1.0,1.0,0.005461071310457206,0.00012434316615301475,0.005396919299117299
synthetic,HGB,25,1.0,1.0,0.01576666799558631,0.003384640800493576,0.009936162647998384
synthetic,HGB,26,1.0,1.0,0.00604554356232083,0.0002684911952738616,0.005894220604224824
synthetic,HGB,27,1.0,1.0,0.005918361228869889,0.00017140131348897461,0.005829142801473722
synthetic,HGB,28,1.0,1.0,0.007358512745458225,0.0008975015216965908,0.006702896318324785
synthetic,HGB,29,1.0,1.0,0.017080468581715826,0.004958901613206324,0.011625780782876984
synthetic,HGB,30,1.0,1.0,0.004926692048960581,7.193491094601677e-05,0.004890013674828154
synthetic,HGB,31,1.0,1.0,0.00829789989863539,0.0007201004402982718,0.007871055388528121
synthetic,HGB,32,1.0,1.0,0.019901511668838887,0.005833372378402363,0.013160630728885622
synthetic,HGB,33,1.0,1.0,0.005783497250146642,0.00012070934102203362,0.005721472761073581
synthetic,HGB,34,1.0,1.0,0.013069145427322442,0.003179601093173257,0.01007013426154611
synthetic,HGB,35,1.0,1.0,0.005246615115045175,8.734959934405761e-05,0.005201828015852937
synthetic,HGB,36,1.0,1.0,0.008205555034770207,0.0006765924787058802,0.007802114127394382
synthetic,HGB,37,1.0,1.0,0.007262837629820952,0.0007037763633927533,0.006788484488554847
synthetic,HGB,38,1.0,1.0,0.00918286105604313,0.0014963150955997675,0.007900636527119826
synthetic,HGB,39,1.0,1.0,0.017239435484689095,0.004112985504275471,0.010595577120077797
synthetic,HGB,40,1.0,1.0,0.0066756669954033876,0.0006427637316027196,0.006235782757042511
synthetic,HGB,41,1.0,1.0,0.0073067350257723885,0.0006469251806368155,0.0068864757287688035
synthetic,HGB,42,1.0,1.0,0.00762065295309586,0.000763504226785602,0.007145753439908822
synthetic,HGB,43,1.0,1.0,0.013293993132021708,0.002921431910040843,0.007802419684617862
synthetic,HGB,44,1.0,1.0,0.005868135947145732,0.0002276218650824822,0.005742870123322322
synthetic,HGB,45,1.0,1.0,0.006490627560245933,0.0002468701791271894,0.006356882375299917
synthetic,HGB,46,1.0,1.0,0.00869486021681718,0.0007561951707832158,0.008239724559289183
synthetic,HGB,47,1.0,1.0,0.01719155379083295,0.004279823521558342,0.004814470645636349
synthetic,HGB,48,1.0,1.0,0.006606586349049448,0.00040329239449487424,0.0063678609650760585
synthetic,HGB,49,1.0,1.0,0.010428616794641696,0.0020970983146349886,0.00846207574636041
synthetic,MLP,0,0.8758194418430417,0.9903114848580653,0.18485363637131605,0.05136773381771943,0.02639206918819055
synthetic,MLP,1,0.9705357142857143,0.9975592940373459,0.13955917382507665,0.039516492270262174,0.0554327655659069
synthetic,MLP,2,0.7896428571428572,0.981724429020816,0.21080775704136717,0.05684184590176642,0.022292313497833526
synthetic,MLP,3,0.9762500000000001,0.9982023268227136,0.13231398810357864,0.03820374317081893,0.05155406438942901
synthetic,MLP,4,0.7410714285714285,0.9761487681529073,0.21829890576549918,0.057147692987924825,0.023464809011876364
synthetic,MLP,5,0.8126990073047387,0.9849942849982336,0.1974070169458275,0.05347102989790017,0.018536889787256615
synthetic,MLP,6,0.8269642857142857,0.9848939925898775,0.2022376536399971,0.055693806722069056,0.022665549939198202
synthetic,MLP,7,0.7742857142857144,0.9790950879453412,0.2089910932336404,0.05586747594544493,0.01635601812007809
synthetic,MLP,8,0.7314285714285715,0.9721700610396393,0.2207348996070838,0.057887580784929116,0.028094116021147118
synthetic,MLP,9,0.7344642857142857,0.9758568697153357,0.21534532365749726,0.05505549451472363,0.0310549768165988
synthetic,MLP,10,0.7302865705188237,0.9753149518661973,0.2221065882873666,0.05893603015450521,0.029057350857233547
synthetic,MLP,11,0.7732142857142859,0.9791607797234265,0.2134737101783319,0.05753216574859756,0.008094439354253045
synthetic,MLP,12,0.7773214285714286,0.9796085699588887,0.20430856234748834,0.05326119890046756,0.018935031771549482
synthetic,MLP,13,0.8010714285714285,0.9818676929772941,0.20269231665379991,0.054313576866616343,0.017791058672233493
synthetic,MLP,14,0.8032142857142857,0.9828251801474458,0.20220857633979597,0.054383928296305915,0.021065732520340812
synthetic,MLP,15,0.7055628394830493,0.9709742505198254,0.21571519624894572,0.055500733271179194,0.02533848644882828
synthetic,MLP,16,0.8069642857142857,0.984023294154448,0.20785667140245706,0.05706715417032367,0.01631756791084049
synthetic,MLP,17,0.8364285714285714,0.9845777221988151,0.18800264754801924,0.050682966016629166,0.021151852637140613
synthetic,MLP,18,0.765892857142857,0.979522777838141,0.210526884181884,0.0555346879508485,0.02279364655330448
synthetic,MLP,19,0.7448214285714285,0.9768812836954173,0.22207538183502518,0.05905876348049605,0.02376325743684194
synthetic,MLP,20,0.8436036710994569,0.9877594761062484,0.18376139671634198,0.04964549964575216,0.01913839259298073
synthetic,MLP,21,0.7287499999999999,0.972583779907886,0.22399788863982498,0.05869856791791975,0.020396700196279774
synthetic,MLP,22,0.7560714285714286,0.9783566507944816,0.21954813911750515,0.058618840118089,0.029995141252256233
synthetic,MLP,23,0.8310714285714286,0.9840720491591992,0.18745705734079143,0.04939881710297661,0.02697084430059544
synthetic,MLP,24,0.9105357142857142,0.991921134854883,0.16466046506247672,0.04716682985543988,0.054302912439429335
synthetic,MLP,25,0.8160704251732535,0.9845803582352728,0.19537561056245964,0.053041962326082735,0.018079856901437725
synthetic,MLP,26,0.9703571428571429,0.9976840496047249,0.13933665501921794,0.04038255447083221,0.05822089372825
synthetic,MLP,27,0.9469642857142857,0.995640873348261,0.15051891264533288,0.0429217421979844,0.044483262244182004
synthetic,MLP,28,0.7857142857142857,0.9800645883532646,0.20885803941375067,0.05526705080947393,0.028380405114618618
synthetic,MLP,29,0.7603571428571428,0.977119948661334,0.21359223526145896,0.05680524908963922,0.01490829263165359
synthetic,MLP,30,0.7872260722981833,0.9814643800936179,0.2061541433627983,0.05578365350235625,0.015052432634061438
synthetic,MLP,31,0.7066071428571429,0.9725295794293463,0.22532333074143437,0.057904234776368725,0.030311589889073804
synthetic,MLP,32,0.8067857142857143,0.9831989778746963,0.20391636658342044,0.055161844911600005,0.022583026767174268
synthetic,MLP,33,0.8119642857142857,0.9814848547023597,0.1967026517228499,0.05275210588179025,0.010551785151522768
synthetic,MLP,34,0.7717857142857144,0.9797032318160492,0.2133601837600917,0.05699629096903522,0.02520415118820884
synthetic,MLP,35,0.7553849035399889,0.9758109814163862,0.20785729383976898,0.05463029540479563,0.019175476987054428
synthetic,MLP,36,0.9742857142857142,0.9980279405291572,0.14023421749474627,0.03945163866233929,0.06458967819084901
synthetic,MLP,37,0.7746428571428572,0.9806898743848023,0.20997546756720653,0.05589330112358055,0.030989966147118037
synthetic,MLP,38,0.97,0.9975183337823725,0.13743120990613,0.039919588513152575,0.061188879772092114
synthetic,MLP,39,0.7060714285714286,0.9732323339059734,0.23499766655939466,0.06201018042809848,0.04485544928696784
synthetic,MLP,40,0.9542985577823562,0.9963049207646621,0.13927179587490343,0.04012604756461018,0.04315161301043592
synthetic,MLP,41,0.7273214285714286,0.9765521736505008,0.2310697994924854,0.06157534790017678,0.024102481844976195
synthetic,MLP,42,0.9871428571428571,0.9990765373319896,0.13013681552964348,0.037445358879713855,0.05543596686495359
synthetic,MLP,43,0.9598214285714286,0.9967920781807302,0.13925521408545932,0.03910607181362183,0.054744143563948966
synthetic,MLP,44,0.7183928571428572,0.971078561981352,0.22139812358122876,0.05680480330778122,0.035745389454848085
synthetic,MLP,45,0.9872635324967222,0.9991354303064103,0.13123485466681156,0.037104151527364945,0.06404518500618148
synthetic,MLP,46,0.9798214285714286,0.998517912161073,0.12217530607453568,0.03114360292948395,0.060164504457494966
synthetic,MLP,47,0.7892857142857144,0.9820159447576102,0.21095910956050626,0.05711461549607415,0.01715046120446944
synthetic,MLP,48,0.9778571428571429,0.9982661815134873,0.13355408360930388,0.03840455868670046,0.06276551492624222
synthetic,MLP,49,0.7082142857142858,0.9728767919728263,0.2261914057123801,0.058582722336050747,0.03231673689900247
nhanes,LR,0,0.9995676118519867,0.9987316927927994,0.03828454504632804,0.009745193832108449,0.025238101568545702
nhanes,LR,1,0.9998743546397405,0.9996265329965556,0.033397223992601754,0.00794526083616984,0.022715522021971902
nhanes,LR,2,0.9997030200575685,0.9991098798383554,0.033716640957885645,0.008943428192461116,0.018451046854945218
nhanes,LR,3,0.9996801754466121,0.9990216042234367,0.03555356326458182,0.009327766334433702,0.021549264782292958
nhanes,LR,4,0.9997030200575684,0.9991243542777943,0.039307582538425145,0.010459711618982516,0.025446485560273843
nhanes,LR,5,0.9997269127486232,0.9992075163365692,0.03568290341144535,0.009509064149883291,0.01951310712896388
nhanes,LR,6,0.999828665417828,0.9995023142155764,0.03625459886201462,0.00891985157211577,0.02240699076276075
nhanes,LR,7,0.9997258646685246,0.9991838538259896,0.03152424381254516,0.008278440339026605,0.019101971634186855
nhanes,LR,8,0.999668753141134,0.9989977373273821,0.03790985023343653,0.009618011306952081,0.025348667868261777
nhanes,LR,9,0.9998857769452186,0.9996667748735933,0.03486302362801819,0.00880140158432978,0.024423657980075654
nhanes,LR,10,0.9997610486550453,0.9992865149114574,0.03783226907761072,0.009770904901269448,0.02626534871669468
nhanes,LR,11,0.9998058208068716,0.9994378989073535,0.04211717733667401,0.010514025503946447,0.028913535235308013
nhanes,LR,12,0.9997943985013935,0.9993971709146743,0.032115787909613454,0.008322972990423684,0.018098718152880895
nhanes,LR,13,0.999840087723306,0.9995327184067673,0.0332407349735636,0.00846294075179512,0.02084142082506266
nhanes,LR,14,0.9997258646685246,0.9991693908505742,0.034221930330492326,0.008982212605964466,0.01928252169378004
nhanes,LR,15,0.9999431068226299,0.9998350305929539,0.04210750973703934,0.010756335074225633,0.02852654831480059
nhanes,LR,16,0.9993946178096587,0.9982084814387179,0.03832470230950171,0.010401118337730516,0.021352368441324147
nhanes,LR,17,0.9997487092794809,0.9992461984828594,0.03531271466213931,0.008865133663130688,0.02169965738698353
nhanes,LR,18,0.9998857769452186,0.9996679193380366,0.034434107684173695,0.00880997675063605,0.023929960644162588
nhanes,LR,19,0.9999428884726094,0.99983117143884,0.0267839431244574,0.006426983197721591,0.019254589447213963
nhanes,LR,20,0.9997610486550453,0.9992875998004002,0.03605151392836857,0.00898631005369493,0.02468397623706699
